iid;title;year;Adventure;Fantasy;Children;Animation;Comedy;Romance;Drama;Thriller;Action;Crime;Horror;Mystery;Sci-Fi;War;Musical;Documentary;IMAX;Western;Film-Noir;(no genres listed);directors;actors;writers
161;Crimson Tide;1995;False;False;False;False;False;False;True;True;False;False;False;False;False;True;False;False;False;False;False;False;Tony Scott;Gene Hackman,Denzel Washington,Matt Craven;Michael Schiffer,Richard P. Henrick
162;Crumb;1994;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;Terry Zwigoff;Robert Crumb,Aline Kominsky-Crumb,Charles Crumb;N/A
163;Desperado;1995;False;False;False;False;False;True;False;False;True;False;False;False;False;False;False;False;False;True;False;False;Robert Rodriguez;Antonio Banderas,Salma Hayek,Joaquim de Almeida;Robert Rodriguez
164;Devil in a Blue Dress;1995;False;False;False;False;False;False;False;True;False;True;False;True;False;False;False;False;False;False;True;False;Carl Franklin;Denzel Washington,Tom Sizemore,Jennifer Beals;Walter Mosley,Carl Franklin
165;Die Hard: With a Vengeance;1995;False;False;False;False;False;False;False;True;True;True;False;False;False;False;False;False;False;False;False;False;John McTiernan;Bruce Willis,Jeremy Irons,Samuel L. Jackson;Jonathan Hensleigh,Roderick Thorp
166;Doom Generation;1995;False;False;False;False;True;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;Gregg Araki;James Duval,Rose McGowan,Johnathon Schaech;Gregg Araki
168;First Knight;1995;False;False;False;False;False;True;True;False;True;False;False;False;False;False;False;False;False;False;False;False;Jerry Zucker;Sean Connery,Richard Gere,Julia Ormond;Lorne Cameron,David Hoselton,William Nicholson
169;Free Willy 2: The Adventure Home;1995;True;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;Dwight H. Little;Jason James Richter,Michael Madsen,Francis Capra;Keith Walker,Karen Janszen,Corey Blechman
170;Hackers;1995;True;False;False;False;False;False;False;True;True;True;False;False;False;False;False;False;False;False;False;False;Iain Softley;Jonny Lee Miller,Angelina Jolie,Jesse Bradford;Rafael Moreu
171;Jeffrey;1995;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;Christopher Ashley;Steven Weber,Michael T. Weiss,Peter Jacobson;Paul Rudnick
172;Johnny Mnemonic;1995;False;False;False;False;False;False;False;True;True;False;False;False;True;False;False;False;False;False;False;False;Robert Longo;Keanu Reeves,Dolph Lundgren,Dina Meyer;William Gibson
173;Judge Dredd;1995;False;False;False;False;False;False;False;False;True;True;False;False;True;False;False;False;False;False;False;False;Danny Cannon;Sylvester Stallone,Armand Assante,Rob Schneider;John Wagner,Carlos Ezquerra,Michael De Luca
174;Jury Duty;1995;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;John Fortenberry;Pauly Shore,Tia Carrere,Stanley Tucci;Barbara Williams,Samantha Adams,Neil Tolkin
175;Kids;1995;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;Larry Clark;Leo Fitzpatrick,Justin Pierce,Chloë Sevigny;Harmony Korine,Larry Clark
176;Living in Oblivion;1995;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;Tom DiCillo;Steve Buscemi,Catherine Keener,Dermot Mulroney;Tom DiCillo
177;Lord of Illusions;1995;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;Clive Barker;Scott Bakula,Kevin J. O'Connor,J. Trevor Edmond;Clive Barker
178;Love & Human Remains;1993;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;Gaspar Noé;Aomi Muyock,Karl Glusman,Klara Kristin;Gaspar Noé
179;Mad Love;1995;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;Antonia Bird;Chris O'Donnell,Drew Barrymore,Matthew Lillard;Paula Milne
180;Mallrats;1995;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;Kevin Smith;Shannen Doherty,Jeremy London,Jason Lee;Kevin Smith
181;Mighty Morphin Power Rangers: The Movie;1995;False;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;Bryan Spicer;Karan Ashley,Johnny Yong Bosch,Steve Cardenas;John Kamps,Arne Olsen
183;Mute Witness;1994;False;False;False;False;True;False;False;True;False;False;True;False;False;False;False;False;False;False;False;False;Anthony Waller;Marina Zudina,Fay Ripley,Evan Richards;Anthony Waller
184;Nadja;1994;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;Michael Almereyda;Elina Löwensohn,Peter Fonda,Nic Ratner;Michael Almereyda
185;Net;1995;False;False;False;False;False;False;False;True;True;True;False;False;False;False;False;False;False;False;False;False;Bhargav Macharla;Avika Gor,Praneeta Patnaik,Vishwadev Rachakonda;Bhargav Macharla
186;Nine Months;1995;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;Chris Columbus;Hugh Grant,Julianne Moore,Tom Arnold;Patrick Braoudé,Chris Columbus
187;Party Girl;1995;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;Daisy von Scherler Mayer;Parker Posey,Omar Townsend,The Lady Bunny;Harry Birckmayer,Daisy von Scherler Mayer,Sheila Gaffney
188;Prophecy;1995;False;True;False;False;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;John Frankenheimer;Talia Shire,Robert Foxworth,Armand Assante;David Seltzer
189;Reckless;1995;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;N/A;Kim Wayans,Michael Gladis,Gregory Harrison;Dana Stevens
190;Safe;1995;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;Boaz Yakin;Jason Statham,Catherine Chan,Chris Sarandon;Boaz Yakin
191;Scarlet Letter;1995;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;Shane Pickering;Alissa Gamberg,Kyle Marra,Anthony Penney,Melina Smart;Shane Pickering
193;Showgirls;1995;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;Paul Verhoeven;Elizabeth Berkley,Kyle MacLachlan,Gina Gershon;Joe Eszterhas
194;Smoke;1995;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;Wayne Wang;Harvey Keitel,William Hurt,Giancarlo Esposito;Paul Auster
195;Something to Talk About;1995;False;False;False;False;True;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;Lasse Hallström;Julia Roberts,Dennis Quaid,Robert Duvall;Callie Khouri
196;Species;1995;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;False;False;False;False;Roger Donaldson;Natasha Henstridge,Michael Madsen,Ben Kingsley;Dennis Feldman
198;Strange Days;1995;False;False;False;False;False;False;True;True;True;True;False;True;True;False;False;False;False;False;False;False;Kathryn Bigelow;Ralph Fiennes,Angela Bassett,Juliette Lewis;James Cameron,Jay Cocks
199;Umbrellas of Cherbourg;1964;False;False;False;False;False;True;True;False;False;False;False;False;False;False;True;False;False;False;False;False;;;
201;Three Wishes;1995;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;Martha Coolidge;Patrick Swayze,Mary Elizabeth Mastrantonio,Joseph Mazzello;Clifford Green,Ellen Green,Elizabeth Anderson
202;Total Eclipse;1995;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;Agnieszka Holland;Leonardo DiCaprio,David Thewlis,Romane Bohringer;Christopher Hampton
203;To Wong Foo, Thanks for Everything! Julie Newmar;1995;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
204;Under Siege 2: Dark Territory;1995;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;Geoff Murphy;Steven Seagal,Eric Bogosian,Everett McGill;Richard Hatem,Matt Reeves,J.F. Lawton
205;Unstrung Heroes;1995;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;Diane Keaton;Andie MacDowell,John Turturro,Michael Richards;Franz Lidz,Richard LaGravenese
206;Unzipped;1995;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;Douglas Keeve;Isaac Mizrahi,Roseanne Barr,Sandra Bernhard;N/A
207;Walk in the Clouds;1995;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;Doug McMains;Robert Redford;Doug McMains
208;Waterworld;1995;True;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;Kevin Reynolds;Kevin Costner,Jeanne Tripplehorn,Dennis Hopper;Peter Rader,David Twohy
209;White Man's Burden;1995;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;Desmond Nakano;John Travolta,Harry Belafonte,Kelly Lynch;Desmond Nakano
210;Wild Bill;1995;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;Dexter Fletcher;Charlie Creed-Miles,Will Poulter,Sammy Williams;Danny King,Dexter Fletcher
211;Browning Version;1994;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;Anthony Asquith;Michael Redgrave,Jean Kent,Nigel Patrick;Terence Rattigan
212;Bushwhacked;1995;True;False;False;False;True;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;Greg Beeman;Daniel Stern,Jon Polito,Brad Sullivan;John Jordan,Bobby Farrelly,Tommy Swerdlow
213;Burnt by the Sun;1994;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
214;Before the Rain;1994;False;False;False;False;False;False;True;False;False;False;False;False;False;True;False;False;False;False;False;False;Craig Boreham,Nick Clifford,Stephen de Villiers;Jacinta Acevski,Shai Alexander,Cooper George Amai;Shirley Barrett,Alice Bell,Christopher Lee
215;Before Sunrise;1995;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;Richard Linklater;Ethan Hawke,Julie Delpy,Andrea Eckert;Richard Linklater,Kim Krizan
216;Billy Madison;1995;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;Tamra Davis;Adam Sandler,Darren McGavin,Bridgette Wilson-Sampras;Tim Herlihy,Adam Sandler
217;Babysitter;1995;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;Morgan Krantz;Max Burkholder,Danièle Watts,Valerie Azlynn;Morgan Krantz
218;Boys on the Side;1995;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;Herbert Ross;Whoopi Goldberg,Mary-Louise Parker,Drew Barrymore;Don Roos
219;Cure;1995;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;Kiyoshi Kurosawa;Masato Hagiwara,Kôji Yakusho,Tsuyoshi Ujiki;Kiyoshi Kurosawa
220;Castle Freak;1995;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;Stuart Gordon;Jeffrey Combs,Barbara Crampton,Jonathan Fuller,Jessica Dollarhide;Stuart Gordon,H.P. Lovecraft,Dennis Paoli,Dennis Paoli
222;Circle of Friends;1995;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;Pat O'Connor;Chris O'Donnell,Minnie Driver,Geraldine O'Rawe;Andrew Davies,Maeve Binchy
223;Clerks;1994;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;Kevin Smith;Brian O'Halloran,Jeff Anderson,Marilyn Ghigliotti;Kevin Smith
224;Don Juan DeMarco;1995;False;False;False;False;True;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;Jeremy Leven;Johnny Depp,Marlon Brando,Faye Dunaway;Lord Byron,Jeremy Leven
225;Disclosure;1994;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;Barry Levinson;Michael Douglas,Demi Moore,Donald Sutherland;Michael Crichton,Paul Attanasio
227;Drop Zone;1994;False;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;John Badham;Wesley Snipes,Gary Busey,Yancy Butler;Tony Griffin,Guy Manos,Peter Barsocchini
228;Destiny Turns on the Radio;1995;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;Jack Baran;Dylan McDermott,Nancy Travis,Quentin Tarantino;Robert Ramsey,Matthew Stone
229;Death and the Maiden;1994;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;Roman Polanski;Sigourney Weaver,Ben Kingsley,Stuart Wilson;Ariel Dorfman,Rafael Yglesias
230;Dolores Claiborne;1995;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;Taylor Hackford;Kathy Bates,Jennifer Jason Leigh,Christopher Plummer;Stephen King,Tony Gilroy
231;Dumb & Dumber;1994;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;Peter Farrelly,Bobby Farrelly;Jim Carrey,Jeff Daniels,Lauren Holly;Peter Farrelly,Bennett Yellin,Bobby Farrelly
232;Eat Drink Man Woman;1994;False;False;False;False;True;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
233;Exotica;1994;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;Atom Egoyan;Bruce Greenwood,Elias Koteas,Don McKellar;Atom Egoyan
234;Exit to Eden;1994;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;Garry Marshall;Dana Delany,Dan Aykroyd,Rosie O'Donnell;Anne Rice,Deborah Amelon,Bob Brunner
235;Ed Wood;1994;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;Tim Burton;Johnny Depp,Martin Landau,Sarah Jessica Parker;Rudolph Grey,Scott Alexander,Larry Karaszewski
