iid;title;year;Adventure;Fantasy;Children;Animation;Comedy;Romance;Drama;Thriller;Action;Crime;Horror;Mystery;Sci-Fi;War;Musical;Documentary;IMAX;Western;Film-Noir;(no genres listed);directors;actors;writers
221;Malice;1990;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;;Nicole Kidman;
222;Man Without a Face;1990;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;;Mel Gibson;
223;Manhattan Murder Mystery;1990;False;False;False;False;True;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;Woody Allen;Woody Allen;Woody Allen
224;Menace II Society;1990;False;False;False;False;False;False;True;False;True;True;False;False;False;False;False;False;False;False;False;False;;;
225;Executive Decision;1990;True;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;;Kurt Russell;
226;Much Ado About Nothing;1990;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;Keanu Reeves;
227;Mrs. Doubtfire;1990;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;;Robin Williams,Pierce Brosnan;
228;Next Karate Kid;1990;False;False;True;False;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;;
229;Perfect World;1990;False;False;False;False;False;False;True;True;False;True;False;False;False;False;False;False;False;False;False;False;;;
230;Philadelphia;1990;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;;Tom Hanks,Denzel Washington;
231;Piano;1990;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
232;Ref;1990;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
233;Remains of the Day;1990;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
234;Renaissance Man;1990;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;;Danny DeVito;
235;RoboCop 3;1990;False;False;False;False;False;False;True;True;True;True;False;False;True;False;False;False;False;False;False;False;;;
236;Robin Hood: Men in Tights;1990;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
237;Rudy;1990;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
238;Schindler's List;1990;False;False;False;False;False;False;True;False;False;False;False;False;False;True;False;False;False;False;False;False;Steven Spielberg;Liam Neeson,Ralph Fiennes;Steven Zaillian
239;Searching for Bobby Fischer;1990;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;;;Steven Zaillian
240;Secret Garden;1990;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
241;Serial Mom;1990;False;False;False;False;True;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;;;
242;Shadow;1990;True;True;False;False;False;False;False;False;True;False;False;True;False;False;False;False;False;False;False;False;;;
243;Shadowlands;1990;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;;Anthony Hopkins;
244;Short Cuts;1990;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;;Julianne Moore,Tim Robbins;
245;Sirens;1990;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;;Hugh Grant;
246;Six Degrees of Separation;1990;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;;Will Smith;
247;Sleepless in Seattle;1990;False;False;False;False;True;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;;Tom Hanks,Meg Ryan;
248;Sliver;1990;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;;;
249;Blade Runner;1980;False;False;False;False;False;False;False;True;True;False;False;False;True;False;False;False;False;False;False;False;Ridley Scott;Harrison Ford;
250;Son in Law;1990;False;False;False;False;True;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
251;So I Married an Axe Murderer;1990;False;False;False;False;True;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;;;
252;Super Mario Bros.;1990;True;True;True;False;True;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;;;
253;Nightmare Before Christmas;1990;False;True;True;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;;;
254;Three Musketeers;1990;True;False;False;False;True;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;;
255;Tombstone;1990;False;False;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;True;False;False;;Kurt Russell,Val Kilmer;
256;True Romance;1990;False;False;False;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;False;False;;;Quentin Tarantino
257;Welcome to the Dollhouse;1990;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
258;Little Rascals;1990;False;False;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
259;Brady Bunch Movie;1990;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
260;Home Alone;1990;False;False;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;John Hughes
261;Ghost;1990;False;True;False;False;True;True;True;True;False;False;False;False;False;False;False;False;False;False;False;False;;;
262;Aladdin;1990;True;False;True;True;True;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;;Robin Williams;Ted Elliott
263;Terminator 2: Judgment Day;1990;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;;Arnold Schwarzenegger;
264;Dances with Wolves;1990;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;True;False;False;;;
265;Batman;1980;False;False;False;False;False;False;False;True;True;True;False;False;False;False;False;False;False;False;False;False;Tim Burton;Michael Keaton,Jack Nicholson;
266;Silence of the Lambs;1990;False;False;False;False;False;False;False;True;False;True;True;False;False;False;False;False;False;False;False;False;;;
267;Snow White and the Seven Dwarfs;1950;False;True;True;True;False;False;True;False;False;False;False;False;False;False;True;False;False;False;False;False;;;
268;Beauty and the Beast;1990;False;True;True;True;False;True;False;False;False;False;False;False;False;False;True;False;True;False;False;False;;;
269;Pinocchio;1950;False;True;True;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;;;
270;Pretty Woman;1990;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;Julia Roberts;
271;Wild Bunch;1960;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;;;
272;Fargo;1990;False;False;False;False;True;False;True;True;False;True;False;False;False;False;False;False;False;False;False;False;Joel Coen,Ethan Coen;;Ethan Coen,Joel Coen
273;Homeward Bound II: Lost in San Francisco;1990;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
274;Heavy Metal;1980;True;False;False;True;False;False;False;False;True;False;True;False;True;False;False;False;False;False;False;False;;;
275;Aristocats;1970;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
276;Primal Fear;1990;False;False;False;False;False;False;True;True;False;True;False;True;False;False;False;False;False;False;False;False;;Edward Norton;
277;All Dogs Go to Heaven 2;1990;True;True;True;True;False;True;False;False;False;False;False;False;False;False;True;False;False;False;False;False;;;
278;Sgt. Bilko;1990;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;Steve Martin,Dan Aykroyd;
279;Diabolique;1990;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;;;
280;Courage Under Fire;1990;False;False;False;False;False;False;True;False;True;True;False;False;False;True;False;False;False;False;False;False;;Denzel Washington,Meg Ryan;
281;Mission: Impossible;1990;True;False;False;False;False;False;False;True;True;False;False;True;False;False;False;False;False;False;False;False;;Tom Cruise;
282;Dragonheart;1990;True;True;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;Sean Connery;
283;James and the Giant Peach;1990;True;True;True;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;;;
284;Kids in the Hall: Brain Candy;1990;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
285;Mystery Science Theater 3000: The Movie;1990;False;False;False;False;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;;;
286;Space Jam;1990;True;True;True;True;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;;;
287;Substitute;1990;False;False;False;False;False;False;True;False;True;True;False;False;False;False;False;False;False;False;False;False;;;
288;Mulholland Falls;1990;False;False;False;False;False;False;True;True;False;True;False;False;False;False;False;False;False;False;False;False;;;
289;Truth About Cats & Dogs;1990;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
